NBa7we src,d4r55,RfnDt,eaLgGf src,bintang1,bintang2,bintang3,bintang4,bintang5,rsqaWe,wiI7pd,dSlJg src,znYl0,dSlJg src 2,znYl0 2,fontBodySmall,fontBodySmall 2,kyuRq
https://lh3.googleusercontent.com/a-/ALV-UjXj9iu9IQ8XxbqM16YVzkkRUMXus0yIGEaUU5mU5W6QolvB=w54-h54-p-rp-mo-ba5-br100,Rjll HadD,Local Guide · 165 reviews · 406 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,5 years ago,Amazing place,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a-/ALV-UjWzJvdH00uu-FBGMdk66KVKPKrbxau3fFrW544t9n8l0yw=w54-h54-p-rp-mo-ba3-br100,Ernesta Natalia,Local Guide · 67 reviews · 13 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,3 years ago,Good place,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a/ACg8ocJvx63p9ei8ZDj1bYCDcnghmWLljJB8NNYkHEIqnx9K=w54-h54-p-rp-mo-ba2-br100,Agung Wibudi,Local Guide · 8 reviews · 26 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,5 years ago,Nice Place,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a-/ALV-UjWKz2V7WFfpGNw4jBqgGe8cmf0Mfhu6eNtWe4LEGkEuKg4=w54-h54-p-rp-mo-ba4-br100,Ayuningtyas,Local Guide · 80 reviews · 24 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,Just passing by,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a-/ALV-UjVLKJNj9BStxueTBQEMdijiBYraJM5HouJpYZA0LmLJ4fs=w54-h54-p-rp-mo-ba5-br100,Ikvan Prasetyo,Local Guide · 143 reviews · 473 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,best place,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a-/ALV-UjVXE4u3ifNOy6hR8k4tQEWCKHY_FMgPR-eUzl41jwPP1Utn=w54-h54-p-rp-mo-ba3-br100,K Kuncoro,Local Guide · 47 reviews · 25 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,7 years ago,good places,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a-/ALV-UjXCGHyQA7Z5NByt8Ox9zB4iBPT7QH3fyXVL356Pgc0PhY4=w54-h54-p-rp-mo-ba3-br100,Mrsy 1086,Local Guide · 32 reviews · 32 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Place for hangout,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,,,
https://lh3.googleusercontent.com/a-/ALV-UjVCUd4t-NvjPuiRKca7dDFjOp4-Ef4MH-YcnbHkvlWSDA=w54-h54-p-rp-mo-ba5-br100,irsa misstik,Local Guide · 251 reviews · 684 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 months ago,"The park is nice, quite well-maintained and clean, but before coming here, there is WILD PARKING, every time you enter the park, you have to pay 3,000 visitors. Also, please keep it clean. I see someone throwing bottles in any place even though trash bins are already available.",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVl4oy_ACc3wLsVq9ac3wtS9mPah2FItLtx54nb_-80FA=w54-h54-p-rp-mo-ba3-br100,Delphine L,Local Guide · 22 reviews · 80 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,"The park is clean and tidy, there is a field for playing football and basketball. For children"", there are several toys available, but in my opinion there is not enough variety and some of the toys look quite fragile... …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXn71kfqk_SdzlA-wzybEgrs74Kyo7gIeH5m5k81GhinV8o=w54-h54-p-rp-mo-ba8-br100,Ridwan Muhammady,"Local Guide · 1,254 reviews · 14,243 photos",https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,"One of the parks in East Surabaya, precisely in Penjaringansari Village, Rungkut District, is quite large. The park is shady, and there are several public facilities such as a futsal field, basketball court, swings, sports equipment and …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjUNE560ay6tbGbp0ng_3K7QCGg6xzyZwXXqNEY8kAqzD-I=w54-h54-p-rp-mo-ba5-br100,Muksin Alfarokh,Local Guide · 55 reviews · 461 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,"For those who have a small yard and need a place to play, especially for children, this park is highly recommended. …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjV687nn397k3l9SmQXiFtmM4xouBIX_wG2qCdTcJM9FFFw=w54-h54-p-rp-mo-ba6-br100,Junea Fellayati Puttu Sabila,"Local Guide · 179 reviews · 1,502 photos",https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,a year ago,"It's fun to bring children here. Cool, lots of trees, lots of places to sit and fields that can be used.
There is sand that children can explore. …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVynxgkZqf_RhjOkHrCKLFXrWUkmaEKKFrCH8Cay2Q-hF0=w54-h54-p-rp-mo-br100,Aris Kurniawan (Rizwan Abu Arisiyan),3 reviews · 8 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,A nice and pleasant city park. Basketball and futsal courts are available. There are also sports aids to train muscle flexibility and maintain joints. There is also a swing. Unfortunately there are no slides for children yet.,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjWa-8ymG38DYlugF9sop0D_kT_ekv8ACpi6EDs2YpUtH7E=w54-h54-p-rp-mo-ba4-br100,Ayu Ayu,Local Guide · 26 reviews · 62 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,Not bad for playing in the park. It's just a bit less shady. There is a basketball & futsal court. There is a foot reflexology area & children's toys too.,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjUq5mBBzWEJlIUbq-xqnD143PoZweko6AJrNXK7YkrkrZLt=w54-h54-p-rp-mo-ba5-br100,Almira Nabila,Local Guide · 111 reviews · 205 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,8 months ago,"Park with children's play facilities, there are futsal and basketball fields, swings, slides, several sports equipment and reflection stones, the park is clean, good for playing with children, opposite there are delicious meatballs, reog meatballs",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocIDbWJ36NwAGY-kd-7UUff88qwCwHzClDAcQCB8UqA3=w54-h54-p-rp-mo-br100,Rudi Suhartanto,4 reviews · 3 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a week ago,Please provide more fencing for the futsal area so that if you kick the ball it doesn't come out and it won't hit anyone,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXqqoIpgRNblfuz-FN1oW9Y5xia84hd43OSd8H2tsb86g=w54-h54-p-rp-mo-ba5-br100,Intan J.,Local Guide · 98 reviews · 815 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,"A comfortable place to relax..
However, the best time to visit is in the afternoon and evening, because the trees are only on the edge. …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjUXZu6XXU81ihC5X_H3iPSlYWnR9bvhScL5w8hMm-sHow=w54-h54-p-rp-mo-ba4-br100,Thomas Satriya,Local Guide · 38 reviews · 345 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,"This park is located close to the area of ​​flats and residents' villages.
There is one futsal court and a basketball court. The synthetic turf on the futsal field is well maintained, as well as several supporting facilities such as …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXBGTwIt3EyiyF33fVMxR90uG9P7S6-U3lFogfv8n16Ew=w54-h54-p-rp-mo-br100,BLACK papper,23 reviews · 17 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,3 months ago,"Not comfortable to play anymore! There are illegal parking attendants in the afternoon .... as residents of Surabaya, they are very disappointed that public facilities are guarded by illegal parking attendants & pay without a ticket",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXhWSgfXtCdeeqmzNyErXJtF4NqbR2qeX6OUd_8YxPeh-0=w54-h54-p-rp-mo-ba3-br100,jo kajo,Local Guide · 49 reviews · 43 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 months ago,"Assalamu'alaikum to Mr DLH/DKRTH or those in charge of landscaping.

Excuse me. 🙏 …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVcDz2ervj1Nw35-XddTmZ8xC2j9UZICMwcq09iMtlvMx8=w54-h54-p-rp-mo-ba3-br100,Husnul K,Local Guide · 21 reviews · 38 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 years ago,"Absorbed! The last time I was here in junior high school, I ate pop noodles and snacks while playing on the swings. Now I rarely go to the firefly park because I'm afraid of the heat, ehheheh. Try the firefly garden to make it even cooler and greener.",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXby6qYxhgemqe9gkQdOJu-EEVmo08C7juOf5NZEBtL2wOl=w54-h54-p-rp-mo-ba4-br100,oiie wuzhere,Local Guide · 69 reviews · 393 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,"Beautiful park that has complete facilities for sports or just a walk.

There are futsal courts and basketball courts with very good field conditions. …",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjWBBtnte5jOjZVg77MiRRGqDACBB-Lt-VXaxABXNU9hgJ8=w54-h54-p-rp-mo-ba5-br100,Taufiq Iskandar,Local Guide · 91 reviews · 857 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,5 years ago,"Kunang2 Park is a playground that is suitable for refreshing with the family... there are swing facilities, treadmills, futsal fields, basketball courts, and lots of stalls selling food and drinks... free parking facilities too and motorbikes can be brought inside.",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjU6dxsjTzeI_PtSqK95V828_6z75wHQdQe_gOh-VozWfhY=w54-h54-p-rp-mo-br100,ahmad iwan,9 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 months ago,The place is quite strategic because it is on the side of the road. It's just that the game spots are less varied.,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjUbAI4Ab1iquoNLb22q-AZK1pnWPfMIVXvBmWj4ESKzkSs=w54-h54-p-rp-mo-ba3-br100,dinda & reisa official,Local Guide · 23 reviews · 97 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,a year ago,"Only pay for parking, 3 thousand,
Not bad, entertainment for children.
can invite children to play on swings, etc",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXifCdHqGVGgQVjO4dBTny8IlaPZ82R3U3O80jfhG5DuA=w54-h54-p-rp-mo-br100,Achmad Amin,4 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,2 months ago,"Pretty clean, there is a play area for children. As well as basketball and futsal courts",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocIC0Ap3AE0HZCtwO7bMYxywHAMFDjnGAD253o1J4OQ9=w54-h54-p-rp-mo-ba4-br100,Adhitya Afif,Local Guide · 38 reviews · 129 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,3 weeks ago,"The parking area for the futsal basketball court is a bit difficult, recommend just bringing a motorbike",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,Like,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjWMWRZdL_WYu7NURtwpSA-DQYEYS-8yAqJqJBM1l9QiIxA=w54-h54-p-rp-mo-ba6-br100,Teguh Sinulingga,"Local Guide · 281 reviews · 3,347 photos",https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,5 years ago,"The park is small but has complete facilities such as futsal and basketball courts, canteen, jogging track and toilets",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Translated by Google,・,See original (Indonesian)
